12211	wellington santos da silva	19850817	1.7	92	defender	guarulhos  brazil	
9308	paul gerrard	19730122	1.88	97	goalkeeper	heywood  greater manchester|heywood  england	
9997	michael rensing	19840514	1.88	68	goalkeeper	lingen  west germany	
12374	nacer barazite	19900527	1.88	86	midfielder	arnhem  netherlands	
7779	paul scholes	19741116	1.71	61	midfielder	salford  greater manchester|salford  england	
8594	brad friedel	19710518	1.87	74	goalkeeper	lakewood  ohio  united states	
6478	francis jeffers	19810125	1.75	67	forwarder	liverpool  england	
633	gary naysmith	19781116	1.78	103	defender	edinburgh  scotland	
2678	ryan babel	19861219	1.84	68	forwarder	amsterdam  netherlands	
759	rade prica	19800630	1.85	87	forwarder	ljungby  sweden	
2132	nigel martyn	19660811	1.88	100	goalkeeper	st austell  england	
8819	lee bowyer	19770103	1.76	62	forwarder	canning town  london  england	
6434	valon behrami	19850419	1.85	72	midfielder	titova mitrovica  socialist federal republic of yugoslavia|sfr yugoslavia	
1025	andrea pirlo	19790519	1.77	103	midfielder	flero  lombardy  italy	
507	fabian ernst	19790530	1.83	91	midfielder	hannover  west germany	
3159	liam ridgewell	19840721	1.88	61	defender	bexleyheath  england	
8106	tim wiese	19811217	1.93	96	goalkeeper	bergisch gladbach  west germany	
5392	dwight yorke	19711103	1.75	70	forwarder	canaan  tobago|canaan  trinidad and tobago	
11287	kieran richardson	19841021	1.77	63	midfielder	greenwich  london  england	
12410	james beattie	19780227	1.85	84	forwarder	lancaster  lancashire|lancaster  england	
1720	petri pasanen	19800924	1.87	76	defender	lahti  finland	
6333	gary kelly	19660803	1.19	80	goalkeeper	preston  lancashire|preston  england	
5874	kevin campbell	19700204	1.75	63	forwarder	lambeth  london  england	
12405	gareth bale	19890716	1.83	102	midfielder	worms west germany	
12344	ante jazic	19760226	1.80	86	defender	bedford  nova scotia  canada	
5319	giuseppe rossi	19860823	1.73	73	forwarder	bari  italy	
4616	diego milito	19790612	1.83	88	forwarder	bernal  argentina|bernal  argentina	
12278	ze roberto	19740706	1.72	71	midfielder	ipiranga  s�o paulo (state)|s�o paulo  brazil	
5574	antoine sibierski	19740805	1.88	80	midfielder	lille  france	
6122	ross wallace	19850523	1.60	86	midfielder	dundee  scotland	
12091	zurab khizanishvili	19811006	1.85	103	defender	tbilisi  georgia ssr  soviet union|ussr	
12197	geremi	19781220	1.77	89	defender midfielder	boipatong south africa	
4857	rubin okotie	19870606	1.88	62	forwarder	karachi  pakistan	
6466	simon rolfes	19820121	1.91	97	midfielder	ibbenbüren  west germany	
8028	rigobert song	19760701	1.83	69	defender	nkenglicock  cameroon	
1431	david wheater	19870214	1.96	70	defender	redcar  england	
3295	markus babbel	19720908	1.91	88	defender	munich  west germany	
34	matthew upson	19790418	1.85	93	defender	hartismere  eye  suffolk  england	
12266	sebastien frey	19800318	1.89	94	goalkeeper	thonon-les-bains  france	
4070	luke moore	19860213	1.80	71	forwarder	birmingham  england	
12381	patrick boyle	19870320	1.79	61	defender	glasgow  scotland	
2771	leon osman	19810517	1.73	62	midfielder	higher end|billinge higher end  metropolitan borough of wigan|wigan  greater manchester	
6881	joe hart	19870419	1.96	91	goalkeeper	shrewsbury  shropshire  england	
6406	christian eichner	19821124	1.83	183	defender	sulzfeld  baden-württemberg|sulzfeld  west germany	
635	christian dailly	19731023	1.83	95	defender	dundee  scotland	
12154	mark noble	19870508	1.77	84	midfielder	canning town  london  england	
10320	laurent robert	19750521	1.73	69	midfielder	saint-benoît  réunion|saint-benoît  réunion	
5411	stefan maierhofer	19820816	2.02	86	forwarder	gablitz  austria	
4047	marcel desailly	19680907	1.88	75	defender	accra  greater accra region|greater accra  ghana	
12169	angelos charisteas	19800209	1.90	85	forwarder	strymoniko  serres serres  greece	
12032	matthias sammer	19670905	1.80	94	forwarder	dresden  east germany	
2763	junichi inamoto	19790918	1.81	90	midfielder	yusui  kagoshima  japan	
11733	david jones	19640703	1.8	71	forwarder	london borough of harrow|harrow  england	
2519	chris kirkland	19810502	1.91	84	goalkeeper	barwell  leicestershire  england	
8836	ashley cole	19801220	1.76	65	goalkeeper	stepney  london  england	
10918	william gallas	19770817	1.83	183	defender	asnières-sur-seine  france	
10601	michael johnson	19730704	1.67	95	defender	nottingham  england	
4630	michael duberry	19751014	1.85	64	defender	enfield town|enfield  middlesex  england	
8144	alberto gilardino	19820705	1.84	79	forwarder	biella  italy	
10326	pablo aimar	19791103	1.70	62	midfielder	río cuarto  córdoba|río cuarto  argentina	
12373	adam johnson	19870714	1.78	68	midfielder	sunderland  tyne and wear|sunderland  england	
12222	paulo ferreira	19790118	1.83	72	defender	cascais portugal	
7686	jay simpson	19881201	1.80	87	forwarder	london borough of enfield|enfield  england	
11840	zlatko zahovic	19710201	1.80	61	midfielder	malmo sweden 	
518	darijo srna	19820501	1.83	98	goalkeeper	metković  socialist federal republic of yugoslavia|sfr yugoslavia	
7847	christian lell	19840829	1.83	75	defender	munich  west germany	
12185	ronaldinho	19800321	1.82	80	midfielder	porto alegre  brazil	
7229	quinton fortune	19770521	1.78	77	midfielder	cape town  south africa	
2552	shay given	19760420	1.85	73	goalkeeper	lifford  republic of ireland|ireland	
12030	daniel gygax	19810828	1.79	68	midfielder	zürich  switzerland	
12371	chris klein	19760104	1.85	90	defender	st. louis  missouri  united states	
5496	papa bouba diop	19780128	1.74	96	midfielder	dakar  senegal	
1913	wesley sonck	19780809	1.74	60	forwarder	ninove  belgium	
12249	jose luis chilavert	19650727	1.88	62	goalkeeper	luque  paraguay	
8240	fernando gago	19860410	1.76	66	midfielder	ciudadela  buenos aires|ciudadela  argentina	
956	stephen bywater	19810607	1.91	66	goalkeeper	oldham  england	
8588	lukas podolski	19850604	1.82	97	forwarder	gliwice  poland	
7303	bruno n'gotty	19710610	1.88	59	defender	lyon  france	
992	fabricio coloccini	19820122	1.83	78	defender	córdoba  argentina|córdoba  argentina	
12310	ivan rakitic	19880310	1.84	72	midfielder	m�hlin  switzerland	
10195	tony hibbert	19810220	1.75	79	defender	liverpool  england	
6572	fraizer campbell	19870913	1.72	100	forwarder	huddersfield  england	
2044	daniel jensen	19790625	1.80	183	midfielder	copenhagen  denmark	
3806	lewis price	19840719	1.91	64	goalkeeper	bournemouth  england	
2956	mamadou niang	19791013	1.83	89	forwarder	matam  senegal|matam  senegal	
5022	carlo nash	19730913	1.96	79	goalkeeper	bolton  england	
3385	fabio grosso	19771128	1.90	63	defender	rome  italy	
4690	wayne rooney	19851024	1.76	87	forwarder	croxteth  liverpool  england	
1808	jean-alain boumsong	19791214	1.91	78	defender	douala  cameroon	
9936	titus bramble	19810731	1.85	95	defender	ipswich  suffolk  england	
6475	sacha kljestan	19850909	1.85	60	midfielder	huntington beach  california  united states	
2227	darren fletcher	19840201	1.83	89	midfielder	edinburgh  scotland	
12339	ruben olivera	19830504	1.84	100	midfielder	montevideo  uruguay	
12325	marko pantelic	19780915	1.83	61	forwarder	belgrade  socialist federal republic of yugoslavia|sfr yugoslavia (now serbia)	
11358	diego placente	19770424	1.76	69	defender	buenos aires  argentina	
46	philipp degen	19830215	1.85	67	defender	liestal  switzerland	
12275	gustavo poyet	19671115	1.88	74	midfielder	montevideo  uruguay	
12260	jesper gronkjaer	19770812	1.87	89	midfielder	nuuk  greenland	
11602	kaka	19840718	1.93	74	forwarder	plovdiv  bulgaria	
12389	david healy	19790805	1.94	72	forwarder	killyleagh  county down  northern ireland	
5517	nuno gomes	19760705	1.81	59	forwarder	amarante  portugal	
3743	sidney govou	19790727	1.75	66	forwarder	le puy-en-velay  france	
3711	darron gibson	19871025	1.83	73	midfielder	derry  northern ireland	
155	gary doherty	19800131	1.88	66	defender	carndonagh  republic of ireland|ireland	
5659	daniel cousin	19770202	1.86	98	forwarder	libreville  gabon	
2107	artur boruc	19800220	1.93	89	goalkeeper	siedlce  poland	
2183	david rozehnal	19800705	1.91	94	defender	Šternberk  czechoslovakia	
10189	lamine diatta	19750702	1.84	64	defender	dakar  senegal	
7150	tom heaton	19860415	1.88	94	goalkeeper	chester  england	
11858	albert riera	19820415	1.88	102	midfielder	manacor  spain	
12242	martin skrtel	19841215	1.91	79	defender	handlov?slovakia	
2449	dirk kuyt	19800722	1.84	64	forwarder	katwijk aan zee  netherlands	
8137	fabio quagliarella	19830131	1.80	68	forwarder	castellammare di stabia  italy	
11964	timo heinze	19860223	1.71	63	defender	rosenheim  west germany	
3190	didier zokora	19801214	1.80	64	midfielder	abidjan  ivory coast	
7345	david dunn	19811101	1.78	83	midfielder	bellshill  scotland	
12290	kevin kuranyi	19820302	1.9	80	forwarder	rio de janeiro  brazil	
4675	denny landzaat	19760506	1.78	90	midfielder	amsterdam  netherlands	
10600	bernard mendy	19810820	1.8	89	defender	Évreux  france	
12307	andy cole	19711015	1.78	70	forwarder	nottingham  england	
12291	sergio aguero	19880602	1.72	75	forwarder	quilmes  argentina	
5055	erik edman	19781111	1.79	68	defender	jönköping  sweden	
10291	zat knight	19800502	1.98	93	defender	solihull  england	
6251	valerio fiori	19690427	1.85	99	goalkeeper	rome  italy	
552	joseph yobo	19800906	1.88	73	defender	kono  rivers|kono  nigeria	
3352	marco borriello	19820618	1.55	73	forwarder	naples  italy	
3999	ricardo gardner	19780925	1.75	74	midfielder	saint andrew  jamaica|saint andrew parish  jamaica	
4254	ledley king	19801012	1.88	88	defender	bow  london|bow  england	
1882	nick barmby	19740211	1.7	71	midfielder	kingston upon hull  england	
7139	alessandro nesta	19760319	1.87	79	defender	rome  italy	
12177	gabriel agbonlahor	19861013	1.80	96	forwarder	birmingham  england	
5432	aaron ramsey	19901226	2.02	78	midfielder	caerphilly  wales	
7513	brian laudrup	19690222	1.86	102	midfielder	vienna  austria	
928	liam cooper	19910830	1.80	59	defender	kingston upon hull  england	
7285	peter enckelman	19770310	1.88	98	goalkeeper	turku  finland	
12294	nikos spiropoulos	19831010	1.74	98	forwarder	ioannina  greece	
791	jonathan woodgate	19800122	1.83	60	defender	nunthorpe  middlesbrough  england	
12319	zdenek grygera	19800514	1.74	78	defender	p?�lepy (krom??� district)|p?�lepy  czechoslovakia  (now czech republic)	
7974	craig gordon	19821231	1.93	91	goalkeeper	edinburgh  scotland	
7144	david bentley	19840827	1.73	66	midfielder	peterborough  england	
9629	michael brown	19770125	1.94	74	midfielder	hartlepool  england	
12273	andy van der meyde	19790930	1.78	75	midfielder	arnhem  netherlands	
1170	jermaine jenas	19830218	1.79	93	midfielder	nottingham  england	
11907	francesco bolzoni	19890507	1.80	69	midfielder	lodi  lombardy|lodi  italy	
2660	antonio di natale	19771013	1.70	91	forwarder	naples  italy	
10080	les ferdinand	19661208	1.80	75	forwarder	paddington  london  england	
12312	gael clichy	19850726	1.76	69	defender	toulouse  france	
8876	ched evans	19881228	1.83	94	forwarder	st asaph wales	
6374	julio arca	19810131	1.75	72	midfielder	quilmes  argentina	
10134	iain turner	19840126	1.93	80	goalkeeper	stirling  scotland	
8945	johan djourou	19870118	1.92	64	defender	abidjan  côte d'ivoire	
10324	anton ferdinand	19850218	1.83	74	defender	peckham  london  england	
10490	yoann gourcuff	19860711	1.85	86	midfielder	ploemeur  france	
11045	shaun wright-phillips	19811025	1.66	67	midfielder	greenwich  london  england	
7575	massimo donati	19810326	1.86	75	midfielder	san vito al tagliamento  italy	
4301	patrick kluivert	19760701	1.88	83	forwarder	amsterdam  netherlands	
171	calum davenport	19830101	1.93	103	defender	bedford  england	
276	heiko westermann	19830814	1.90	90	defender	alzenau  west germany	
8847	felipe melo	19830626	1.83	95	midfielder	volta redonda  brazil	
2753	javier zanetti	19730810	1.78	75	goalkeeper	buenos aires  argentina	
12208	emerson	19860223	1.91	67	defender	s�o paulo  brazil	
6069	damien duff	19790302	1.77	79	midfielder	ballyboden  dublin  republic of ireland|ireland	
11304	patrik berger	19731110	1.85	91	midfielder	prague  czechoslovakia	
12399	mido	19830223	1.81	79	forwarder	cairo  egypt	
5335	michael reiziger	19730503	1.78	90	defender	amstelveen  netherlands	
12352	michal zewlakow	19760422	1.83	65	defender	warsaw  poland	
4322	ryan shawcross	19871004	1.91	88	defender	chester  england	
12184	deco	19770827	1.74	73	midfielder	são bernardo do campo  brazil	
8022	marcell jansen	19851104	1.91	98	midfielder	mönchengladbach  west germany	
6737	ismael urzaiz	19711007	1.88	183	forwarder	tudela  navarre|tudela  spain	
12187	rafinha	19850907	1.71	71	defender	londrina  brazil	
12257	marcio amoroso	19740705	1.80	103	forwarder	bras�lia  brazil	
5119	marc crosas	19880109	1.76	64	midfielder	sant feliu de guíxols  spain	
5571	lee carsley	19740228	1.80	90	midfielder	birmingham  england	
3873	mario balotelli	19900812	1.89	80	forwarder	palermo  italy	
7579	mehmet scholl	19701016	1.77	77	midfielder	karlsruhe  west germany	
12235	cristiano ronaldo	19850205	1.86	74	forwarder (association football)|forward	funchal  madeira  portugal	
12378	paul anderson	19880723	1.97	64	defender	melton mowbray  england	
11384	marius niculae	19810516	1.84	93	forwarder	bucharest  romania	
9978	alan hutton	19841130	1.85	64	defender	glasgow  scotland	
9766	esteban cambiasso	19800818	1.78	73	midfielder	buenos aires  argentina	
12199	grafite	19790402	1.89	73	forwarder	jundiaí  são paulo (state)|são paulo  brazil	
3220	park ji-sung	19810225	1.75	86	midfielder	goheung  south jeolla province|jeollanam-do  south korea	
6904	gary neville	19750218	1.80	83	defender	bury  greater manchester  england	
11694	john carew	19790905	1.97	98	forwarder	lørenskog  akershus  norway	
11608	theo walcott	19890316	1.76	102	forwarder	stanmore  london  england	
7848	paul scharner	19800311	1.90	72	defender	scheibbs  austria	
12182	robinho	19840125	1.72	66	forwarder	são vicente  são paulo|são vicente  brazil	
12350	dusko tosic	19850119	1.84	72	defender	zrenjanin  socialist federal republic of yugoslavia|sfr yugoslavia	
12326	marko arnautovic	19890419	1.92	65	midfielder	vienna  austria	
12214	mancini	19800801	1.92	102	midfielder	ipatinga  brazil	
2284	habib beye	19771019	1.82	94	defender	suresnes  france	
11106	mark davies	19880218	0.76	85	midfielder	wolverhampton  england	
6946	franck queudrue	19780827	1.83	97	defender	paris  france	
2378	xavi	19730228	1.70	67	goalkeeper	castellón de la plana  spain	
95	georg niedermeier	19860226	1.88	67	defender	munich  west germany	
9807	leon andreasen	19830423	1.88	103	defender	aidt  denmark	
10120	sibusiso zuma	19750623	1.80	62	forwarder	durban  south africa	
542	sami khedira	19870404	1.89	85	midfielder	stuttgart  west germany	
11951	giuseppe favalli	19720108	1.82	95	defender	orzinuovi  italy	
6496	robert green	19800118	1.91	90	goalkeeper	chertsey  england	
10170	benny feilhaber	19850119	1.75	69	midfielder	rio de janeiro  brazil	
6681	domenico criscito	19861230	1.83	73	defender	cercola  italy	
7889	steven gerrard	19800530	1.83	90	midfielder	whiston  merseyside  england	
5914	markus rosenberg	19820927	1.85	71	forwarder	malmö  sweden	
8979	massimo ambrosini	19770529	1.82	98	midfielder	pesaro  marche  italy	
12181	joaquin	19810721	1.98	86	defender	moddlesbrough england	
12248	sami hyypia	19731007	1.96	97	defender	porvoo  finland	
5951	phil neville	19770121	1.80	98	defender	bury  england	
10852	ibrahim afellay	19860402	1.80	74	midfielder	utrecht  netherlands	
253	ugo ehiogu	19721103	1.92	83	defender	london  england	
9960	leighton baines	19841211	1.70	89	defender	kirkby  merseyside  england	
7481	thomas gravesen	19760311	1.83	85	midfielder	vejle  denmark	
8973	richard wright	19771105	1.73	79	goalkeeper	ipswich  england	
12254	vitor baia	19691015	1.85	86	goalkeeper	s�o pedro da afurada  portugal	
7692	goran pandev	19830727	1.85	63	forwarder	strumica  socialist federal republic of yugoslavia|sfr yugoslavia (now republic of macedonia|macedonia)	
5187	khalid boulahrouz	19811228	1.83	84	defender	maassluis  netherlands	
4535	antonio valencia	19850804	1.80	99	midfielder	nueva loja|lago agrio  ecuador	
1317	owen hargreaves	19810120	1.80	94	midfielder	calgary  alberta  canada	
2295	laurent blanc	19651119	1.92	82	defender	alès  france	
12202	naldo	19820910	1.84	88	defender	londrina  brazil	
8982	vincenzo iaquinta	19791121	1.91	84	forwarder	cutro  italy	
2084	ray parlour	19730307	1.78	69	midfielder	barking  london  england	
9908	rod fanni	19811206	1.86	183	defender	martigues  france	
9410	gabriel heinze	19780419	1.78	80	defender	crespo  entre ríos|crespo  argentina	
4145	nwankwo kanu	19760801	1.97	95	forwarder	owerri  nigeria	
1289	stuart parnaby	19820719	1.80	73	defender	durham  england	
8291	giovanni van bronckhorst	19750205	1.78	63	defender	rotterdam  netherlands	
5026	john irving	19420302	1.85	92	goalkeeper	exeter  new hampshire	
12165	reinaldo	19830117	1.92	86	midfielder	santa fe  argentina|santa fe  argentina	
55	david gray	19880504	1.65	93	defender	edinburgh  scotland{{cite web	
11665	mario melchiot	19761104	1.88	86	defender	amsterdam  netherlands	
10858	graeme le saux	19681017	1.78	71	defender	saint helier|st. helier  jersey  channel islands|ci	
6328	fabrizio miccoli	19790627	1.68	64	forwarder	nardò  italy	
12398	andy johnson	19740502	1.70	70	midfielder	bristol  england	
1016	ludovic magnin	19790420	1.86	95	defender	lausanne  switzerland	
2712	christoph spycher	19780330	1.74	78	goalkeeper	wolhusen  switzerland	
12348	vedran corluka	19860205	1.93	78	defender	derventa  sfr yugoslavia	
12295	vratislav gresko	19770724	1.83	73	defender	tajov  czechoslovakia	
12216	mario gomez	19850710	1.89	87	forwarder	riedlingen  west germany	
1953	roberto di matteo	19700529	1.78	98	midfielder	schaffhausen  switzerland	
3150	scott parker	19801013	1.75	60	midfielder	lambeth  london  england	
4541	lucas radebe	19690412	1.86	62	defender	soweto  south africa	
12233	andy reid	19820729	1.69	84	midfielder	dublin ireland	
12414	nen?	19810719	1.73	96	forwarder	jundia? brazil	
12263	per kroldrup	19790731	1.94	91	defender	fars? denmark	
1701	samir nasri	19870626	1.75	66	midfielder	marseille  france	
4798	jamie ashdown	19801130	1.93	90	goalkeeper	reading  berkshire|reading  england	
12408	marko babic	19810128	1.65	72	midfielder	osijek  sfr yugoslavia	
2617	konstantin zyryanov	19771005	1.76	86	midfielder	perm  russia|perm  russian sfsr  soviet union	
7458	samuel kuffour	19760903	1.78	57	defender	kumasi  ghana	
9636	patrik andersson	19710818	1.85	97	defender	borgeby  sweden	
1001	michael ballack	19760926	1.89	65	midfielder	görlitz  east germany	
9555	philipp lahm	19831111	1.70	79	defender	munich  west germany	
6934	jens lehmann	19691110	1.90	61	goalkeeper	essen  germany|essen  west germany	
732	obafemi martins	19841028	1.72	57	forwarder	lagos  nigeria	
12288	cuauhtemoc blanco	19730117	1.77	85	midfielder	mexico city  mexico	
798	fernando cavenaghi	19830921	1.80	91	forwarder	o'brien  argentina|o'brien  argentina	
262	tim borowski	19800502	1.94	63	midfielder	neubrandenburg  east germany	
12259	rafael marquez	19790213	1.82	94	defender	zamora de hidalgo|zamora  michoac�n  mexico	
9425	flavio roma	19740621	1.91	86	goalkeeper	rome  italy	
10647	shabani nonda	19770306	1.82	83	forwarder	bujumbura  burundi	
12376	emmanuel eboue	19830604	1.78	183	defender	abidjan  ivory coast	
12318	luka modric	19850909	1.74	67	midfielder	zadar  croatia	
4528	guglielmo stendardo	19810506	1.90	74	defender	naples  italy	
11080	david villa	19811203	1.75	68	forwarder	langreo  spain	
2636	ryan taylor	19840819	1.55	67	midfielder	liverpool  england	
11126	ricardo quaresma	19830926	1.73	67	forwarder	lisbon  portugal	
9723	stephen ireland	19860822	1.73	103	midfielder	cork (city)|cork  republic of ireland|ireland	
9848	lee cattermole	19880321	1.78	68	midfielder	stockton-on-tees  england	
3473	dimitar berbatov	19810130	1.89	94	forwarder	blagoevgrad  bulgaria	
5287	thomas hitzlsperger	19820405	1.83	75	midfielder	munich  west germany	
417	andreas ivanschitz	19831015	1.83	90	midfielder	eisenstadt  austria	
9779	david beckham	19750502	1.83	88	midfielder	leytonstone  london  england	
12206	alex rodrigo dias da costa	19820617	1.89	92	defender	niter�i  brazil	
6678	giampaolo pazzini	19840902	1.8	77	forwarder	pescia  italy	
12204	oliveira anderson	19880413	1.96	86	midfielder	porto alegre  brazil	
3574	franco semioli	19800620	1.77	63	midfielder	cirié  italy	
555	paul dickov	19721101	1.69	80	forwarder	livingston  west lothian|livingston  scotland	
5653	massimo oddo	19760614	1.82	78	defender	città sant'angelo  italy	
216	louis saha	19780808	1.83	93	forwarder	paris  france	
4224	ricardo oliveira	19800506	1.83	83	forwarder	são paulo  brazil	
9145	andrea mei	19890518	1.84	64	defender	urbino  italy	
4130	seol ki-hyeon	19790108	1.85	73	midfielder	jeongseon  gangwon-do (south korea)|gangwon  south korea	
9085	noureddine naybet	19700210	1.86	61	defender	casablanca  morocco	
1507	marco cassetti	19770529	1.87	80	defender	brescia  italy	
12189	maicon	19810726	1.84	77	defender	novo hamburgo brazil	
1675	gianluca zambrotta	19770219	1.81	67	defender	como  italy	
4433	jonas kamper	19830503	1.84	94	forwarder	nørre alslev  denmark	
6614	jermain defoe	19821007	1.67	83	forwarder	beckton  london  england	
12028	richard dunne	19790921	1.88	88	defender	tallaght  dublin  republic of ireland|ireland	
283	kevin phillips	19730725	1.77	76	defender	moddlesbrough england	
6662	alexandros tziolis	19850213	1.89	65	midfielder	katerini  greece	
3899	harry kewell	19780922	1.80	86	midfielder	smithfield  new south wales|smithfield  sydney  australia	
7138	jonathan reis	19890606	1.82	81	forwarder	contagem  brazil	
9291	robson ponte	19761106	1.74	94	midfielder	são paulo  brazil	
3500	daniel van buyten	19780207	1.96	96	defender	chimay  belgium	
1783	lionel messi	19870624	1.69	60	forwarder	rosario  santa fe|rosario  argentina	
12377	robert kovac	19740406	1.82	70	defender	west berlin  west germany	
2789	matthew bates	19861210	1.78	71	defender	stockton-on-tees|stockton  england	
11942	jermaine jones	19811103	1.84	66	midfielder	frankfurt  west germany	
1370	bohdan shust	19860304	1.89	64	goalkeeper	sudova vyshnya  lviv oblast  soviet union	
1738	justin hoyte	19841120	1.80	91	defender	leytonstone  england{{cite book	
1221	enrico chiesa	19701229	1.76	68	forwarder	genoa  italy	
9688	glen little	19751015	1.91	95	midfielder	wimbledon  london|wimbledon  london  england	
6490	cristian chivu	19801026	2.02	81	defender	reșița  romania	
7512	michael laudrup	19640615	1.83	97	midfielder	frederiksberg  denmark	
3705	michael carrick	19810728	1.88	67	midfielder	wallsend  tyne and wear  england	
9011	alou diarra	19810715	1.90	102	midfielder	villepinte  seine-saint-denis|villepinte  france	
9543	marlon harewood	19790825	1.85	97	forwarder	hampstead  london  england	
3794	teemu tainio	19791127	1.75	66	midfielder	tornio  finland	
7890	kevin kilbane	19770201	1.83	86	defender	preston  lancashire|preston  england	
12369	anthony stokes	19880725	1.80	94	forwarder	dublin  republic of ireland|ireland	
10728	alexandre pato	19890902	1.79	90	forwarder	pato branco  paraná (state)|paraná  brazil	
12226	alessandro del piero	19741109	1.68	73	forwarder	conegliano italy	
12353	ivan campo	19740221	1.85	75	defender	san sebasti�n  spain	
10548	ricardo carvalho	19780518	1.83	81	defender	amarante  portugal|amarante  portugal	
2277	zinedine zidane	19720623	1.85	60	midfielder	marseille  france	
8218	diego benaglio	19830908	1.93	78	goalkeeper	zürich  switzerland	
7778	mahamadou diarra	19810518	1.82	89	midfielder	bamako  mali	
9669	adrian mutu	19790108	1.80	98	forwarder	călinești  argeș|călinești  romania	
5791	anthony gardner	19800919	1.96	68	defender	stone  staffordshire|stone  england{{cite book	
8113	henri camara	19770510	1.78	67	forwarder	dakar  senegal	
6436	eric cantona	19660524	1.88	86	midfielder	marseille  france	
6750	pablo zabaleta	19850116	1.76	86	defender	buenos aires  argentina	
12218	roque santa cruz	19810816	1.87	103	forwarder	asunci�n paraguay	
9709	shinji ono	19790927	1.75	62	midfielder	numazu  shizuoka  japan	
2154	lee hendrie	19770518	1.78	75	midfielder	birmingham  england	
9840	radostin kishishev	19740730	1.78	60	defender	burgas  bulgaria	
12407	philippe senderos	19850214	1.88	82	defender	geneva  switzerland	
362	erik nevland	19771110	1.77	97	forwarder	stavanger  norway	
803	jimmy floyd hasselbaink	19720327	1.83	71	forwarder	paramaribo  suriname	
812	dietmar hamann	19730827	1.91	99	midfielder	waldsassen  west germany	
12193	mustapha hadji	19711116	1.80	59	midfielder	ifrane atlas-saghir  morocco	
8310	brian ching	19780524	1.85	72	forwarder	hale'iwa  hawai'i|hale'iwa  hawaii  united states	
8849	robert huth	19840818	1.91	77	defender	biesdorf (berlin)|biesdorf  east berlin  east germany	
6203	roy makaay	19750309	1.88	88	forwarder	wijchen  netherlands	
12243	jussi jaaskelainen	19750419	1.93	64	goalkeeper	mikkeli  finland	
1070	alan shearer	19700813	1.83	99	forwarder	gosforth  newcastle upon tyne  england	
7307	robbie fowler	19750409	1.75	96	forwarder	toxteth  liverpool  england	
6835	tomasz kupisz	19900102	1.80	86	midfielder	radom  poland	
12224	andrew johnson	19810210	1.68	57	forwarder	bedford england	
3004	luca toni	19770526	1.96	61	forwarder	pavullo nel frignano  italy	
9043	david ginola	19670125	1.85	84	midfielder	gassin  france	
2611	kieran lee	19880622	1.85	89	defender	stalybridge  england	
1625	mohamed shawky	19811015	1.81	67	midfielder	port said  egypt	
4846	mark hughes	19830916	1.78	57	midfielder	dungannon  northern ireland	
12375	tomas ujfalusi	19780324	1.85	99	defender	r�ma?ov  czechoslovakia	
12268	franck ribery	19830407	1.70	86	midfielder	boulogne-sur-mer  france	
12230	david silva	19860108	1.70	81	midfielder	arguinegu�n canary islands	
1393	fabrice muamba	19880406	1.88	57	midfielder	kinshasa  zaire	
5288	dirk marcellis	19880413	1.81	74	defender	horst aan de maas|horst  netherlands	
5589	costinha	19730922	1.81	92	goalkeeper	braga  portugal	
8748	marko marin	19890313	1.70	64	midfielder	bosanska gradiška  socialist federal republic of yugoslavia|sfr yugoslavia	
295	glen johnson	19510422	1.68	60	forwarder	vancouver  british columbia  canada	
11978	willy sagnol	19770318	1.82	59	defender	saint-Étienne  france	
10446	james milner	19860104	1.76	75	forwarder	wortley  leeds|wortley  leeds  england	
12361	lukasz fabianski	19850418	1.90	83	goalkeeper	kostrzyn nad odr?  poland	
12267	stephane henchoz	19740907	1.88	98	defender	billens-hennens|billens  switzerland	
2850	dickson etuhu	19820608	1.88	87	midfielder	kano  nigeria	
11823	graeme murty	19741113	1.78	64	defender	nunthorpe  middlesbrough  england	
9042	steve mandanda	19850328	1.85	79	goalkeeper	kinshasa  zaire	
636	david connolly	19770606	1.75	98	forwarder	willesden  london  england	
11208	carlo cudicini	19730906	1.86	88	goalkeeper	milan  italy	
12252	abdoulaye meite	19801006	1.85	68	defender	paris  france	
12416	pepe	19820831	1.73	103	goalkeeper	madrid  spain	
12237	scott sinclair	19890325	1.77	87	midfielder	bath england	
9141	alexander frei	19790715	1.79	85	forwarder	basel  switzerland	
12313	ivan klasnic	19800129	1.86	63	forwarder	hamburg  west germany	
2799	royston drenthe	19870408	1.67	72	midfielder	rotterdam  netherlands	
12217	christoph dabrowski	19780801	1.95	82	midfielder	katowice poland	
5927	sylvain distin	19771216	1.92	65	defender	bagnolet  france	
12365	juan pablo angel	19751024	1.86	81	forwarder	medell�n  colombia	
2946	nicolas anelka	19790314	1.83	80	forwarder	le chesnay  france	
12303	martin jorgensen	19751006	1.80	95	midfielder	aarhus  denmark	
6010	stefan wessels	19790228	1.90	65	goalkeeper	rahden  west germany	
5972	matteo darmian	19891202	1.82	57	defender	legnano  italy	
991	peter niemeyer	19831122	1.88	79	midfielder	hörstel  west germany	
2911	boudewijn zenden	19760815	1.74	85	midfielder	maastricht  netherlands	
10353	frank de boer	19700515	1.80	98	defender	hoorn  netherlands	
9626	bruno berner	19771121	1.83	88	defender	zurich  switzerland	
12383	bernd schneider	19731117	1.75	92	midfielder	jena  east germany	
12284	robert pires	19731029	1.87	80	midfielder	reims  france	
